name;recclass;mass;fall;year;reclat;reclong
LaPaz Icefield 03893;LL5;4,2;Found;2002;;
LaPaz Icefield 03894;H6;3,5;Found;2002;;
LaPaz Icefield 03895;H5;3,6;Found;2002;;
LaPaz Icefield 03896;LL6;0,7;Found;2002;;
LaPaz Icefield 03897;LL5;7,1;Found;2002;;
LaPaz Icefield 03898;LL5;6,4;Found;2002;;
LaPaz Icefield 03899;H6;4,2;Found;2002;;
LaPaz Icefield 03900;L5;8,9;Found;2003;;
LaPaz Icefield 03901;L5;8,6;Found;2003;;
LaPaz Icefield 03902;R4;6,2;Found;2003;;
LaPaz Icefield 03903;L5;12,7;Found;2003;;
LaPaz Icefield 03904;H6;13,8;Found;2003;;
LaPaz Icefield 03905;L5;15,4;Found;2003;;
LaPaz Icefield 03906;L4;11,9;Found;2003;;
LaPaz Icefield 03907;L5;5,8;Found;2003;;
LaPaz Icefield 03908;L5;6,4;Found;2003;;
LaPaz Icefield 03909;H6;6,6;Found;2003;;
LaPaz Icefield 03910;L5;4,1;Found;2002;;
LaPaz Icefield 03911;L5;5,9;Found;2002;;
LaPaz Icefield 03912;L5;0,8;Found;2002;;
LaPaz Icefield 03913;L5;4,8;Found;2002;;
LaPaz Icefield 03914;LL6;5;Found;2002;;
LaPaz Icefield 03915;LL5;4,4;Found;2002;;
LaPaz Icefield 03916;Iron, ungrouped;0,6;Found;2002;;
LaPaz Icefield 03917;L5;9,3;Found;2002;;
LaPaz Icefield 03918;L5;6,1;Found;2002;;
LaPaz Icefield 03919;L5;4,2;Found;2002;;
LaPaz Icefield 03920;H5;17,6;Found;2002;;
LaPaz Icefield 03921;H5;25,5;Found;2002;;
LaPaz Icefield 03922;H-imp melt;16;Found;2003;;
LaPaz Icefield 03923;LL5;20,6;Found;2003;;
LaPaz Icefield 03924;LL5;12,4;Found;2002;;
LaPaz Icefield 03925;L5;13,7;Found;2002;;
LaPaz Icefield 03926;LL5;17,9;Found;2002;;
LaPaz Icefield 03927;L5;9,3;Found;2002;;
LaPaz Icefield 03928;LL5;23,3;Found;2002;;
LaPaz Icefield 03929;LL5;33,2;Found;2002;;
LaPaz Icefield 03930;EL3;8,8;Found;2003;;
LaPaz Icefield 03931;LL6;4,2;Found;2003;;
LaPaz Icefield 03932;L5;1,02;Found;2003;;
LaPaz Icefield 03933;L5;9,4;Found;2003;;
LaPaz Icefield 03934;H6;0,83;Found;2003;;
LaPaz Icefield 03935;L5;4;Found;2003;;
LaPaz Icefield 03936;LL6;10,4;Found;2003;;
LaPaz Icefield 03937;L5;3,5;Found;2003;;
LaPaz Icefield 03938;L5;4,3;Found;2003;;
LaPaz Icefield 03939;LL5;1,97;Found;2003;;
LaPaz Icefield 03940;LL6;22,5;Found;2003;;
LaPaz Icefield 03941;L5;0,32;Found;2003;;
LaPaz Icefield 03942;L5;8,6;Found;2003;;
LaPaz Icefield 03943;H5;11,4;Found;2003;;
LaPaz Icefield 03944;LL5;5,1;Found;2003;;
LaPaz Icefield 03945;LL6;6,1;Found;2003;;
LaPaz Icefield 03946;LL5;11,2;Found;2003;;
LaPaz Icefield 03947;H5;3,3;Found;2003;;
LaPaz Icefield 03948;LL6;12,5;Found;2003;;
LaPaz Icefield 03949;L5;3,7;Found;2003;;
LaPaz Icefield 03950;H5;7,8;Found;2003;;
LaPaz Icefield 03951;LL6;7,4;Found;2003;;
LaPaz Icefield 03952;H5;9,1;Found;2002;;
LaPaz Icefield 03953;LL5;22,6;Found;2002;;
LaPaz Icefield 03954;H5;37,1;Found;2003;;
LaPaz Icefield 03955;H5;6;Found;2002;;
LaPaz Icefield 03956;LL6;3;Found;2002;;
LaPaz Icefield 03957;LL5;4,4;Found;2002;;
LaPaz Icefield 03958;LL5;5,6;Found;2002;;
LaPaz Icefield 03959;LL5;3,7;Found;2002;;
LaPaz Icefield 03960;LL5;20,9;Found;2003;;
LaPaz Icefield 03961;LL5;19,4;Found;2003;;
LaPaz Icefield 03962;L5;36,7;Found;2003;;
LaPaz Icefield 03963;LL5;22,8;Found;2003;;
LaPaz Icefield 03964;LL5;22,4;Found;2003;;
LaPaz Icefield 03965;H4;17,6;Found;2003;;
LaPaz Icefield 03966;LL5;9,8;Found;2003;;
LaPaz Icefield 03967;LL5;0,96;Found;2003;;
LaPaz Icefield 03968;LL5;7,2;Found;2003;;
LaPaz Icefield 03969;LL5;0,15;Found;2003;;
LaPaz Icefield 03970;L5;24,3;Found;2003;;
LaPaz Icefield 03971;L5;5,1;Found;2003;;
LaPaz Icefield 03972;L5;0,58;Found;2003;;
LaPaz Icefield 03973;H5;4,8;Found;2003;;
LaPaz Icefield 03974;L5;5,7;Found;2003;;
LaPaz Icefield 03975;LL5;3,1;Found;2003;;
LaPaz Icefield 03976;L5;6,5;Found;2003;;
LaPaz Icefield 03977;L5;4,2;Found;2003;;
LaPaz Icefield 03978;LL5;12,9;Found;2003;;
LaPaz Icefield 03979;Diogenite;2,41;Found;2003;-86,36667;-70
LaPaz Icefield 03980;LL6;16,1;Found;2003;;
LaPaz Icefield 03981;L6;45,4;Found;2003;;
LaPaz Icefield 03982;H5;24,5;Found;2003;;
LaPaz Icefield 03983;H5;25,5;Found;2003;;
LaPaz Icefield 03984;H5;7,4;Found;2003;;
LaPaz Icefield 03985;L5;0,8;Found;2003;;
LaPaz Icefield 03986;LL5;4,1;Found;2003;;
LaPaz Icefield 03987;H5;4,2;Found;2003;;
LaPaz Icefield 03988;H5;4,5;Found;2003;;
LaPaz Icefield 03989;L5;8,9;Found;2003;;
LaPaz Icefield 03990;L5;18,7;Found;2003;;
LaPaz Icefield 03991;H5;10,5;Found;2003;;
LaPaz Icefield 03992;L5;32,3;Found;2003;;
LaPaz Icefield 03993;LL6;13,4;Found;2003;;
LaPaz Icefield 03994;LL4;26,5;Found;2003;;
LaPaz Icefield 03995;LL6;27,5;Found;2003;;
LaPaz Icefield 03996;L5;14,1;Found;2003;;
LaPaz Icefield 03997;H5;38,4;Found;2003;;
LaPaz Icefield 03998;LL5;12,3;Found;2003;;
LaPaz Icefield 03999;LL5;8,1;Found;2003;;
LaPaz Icefield 04430;L5;2408;Found;2004;;
LaPaz Icefield 04431;L5;531,5;Found;2004;;
LaPaz Icefield 04432;L5;162,7;Found;2004;;
LaPaz Icefield 04433;L5;226,6;Found;2004;;
LaPaz Icefield 04434;H6;227,2;Found;2004;;
LaPaz Icefield 04435;L5;148,7;Found;2004;;
LaPaz Icefield 04436;L5;408,9;Found;2004;;
LaPaz Icefield 04437;LL5;190;Found;2004;;
LaPaz Icefield 04438;L5;166,9;Found;2004;;
LaPaz Icefield 04439;L5;576,5;Found;2004;;
LaPaz Icefield 04440;L5;3085,9;Found;2004;;
LaPaz Icefield 04441;L6;702,8;Found;2004;;
LaPaz Icefield 04442;L6;291;Found;2004;;
LaPaz Icefield 04443;L5;144,7;Found;2004;;
LaPaz Icefield 04444;L6;168,6;Found;2004;;
LaPaz Icefield 04445;L5;258,7;Found;2004;;
LaPaz Icefield 04446;LL5;202,5;Found;2004;;
LaPaz Icefield 04447;H6;104,5;Found;2004;;
LaPaz Icefield 04448;L5;122,6;Found;2004;;
LaPaz Icefield 04449;LL5;105,5;Found;2004;;
LaPaz Icefield 04450;L5;102,2;Found;2004;;
LaPaz Icefield 04451;L5;151;Found;2004;;
LaPaz Icefield 04452;L5;109,8;Found;2004;;
LaPaz Icefield 04453;L5;85,4;Found;2004;;
LaPaz Icefield 04454;L6;96,7;Found;2004;;
LaPaz Icefield 04455;L6;52,8;Found;2004;;
LaPaz Icefield 04456;L5;38,9;Found;2004;;
LaPaz Icefield 04457;L6;32,4;Found;2004;;
LaPaz Icefield 04458;L6;59,9;Found;2004;;
LaPaz Icefield 04459;L5;63,7;Found;2004;;
LaPaz Icefield 04460;L5;118,4;Found;2004;;
LaPaz Icefield 04461;L5;27,9;Found;2004;;
LaPaz Icefield 04462;H-imp melt;45,9;Found;2004;;
LaPaz Icefield 04463;L5;53,2;Found;2004;;
LaPaz Icefield 04464;LL6;31,9;Found;2004;;
LaPaz Icefield 04465;H5;46,8;Found;2004;;
LaPaz Icefield 04466;L6;29,4;Found;2004;;
LaPaz Icefield 04467;L6;34,4;Found;2004;;
LaPaz Icefield 04468;L6;16,8;Found;2004;;
LaPaz Icefield 04469;L6;30,5;Found;2004;;
LaPaz Icefield 04470;L5;19,4;Found;2004;;
LaPaz Icefield 04471;L5;6,1;Found;2004;;
LaPaz Icefield 04472;L5;22,3;Found;2004;;
LaPaz Icefield 04473;L5;9,6;Found;2004;;
LaPaz Icefield 04474;L5;25,1;Found;2004;;
LaPaz Icefield 04475;L3;13,8;Found;2004;;
LaPaz Icefield 04476;L5;10;Found;2004;;
LaPaz Icefield 04477;LL5;25,5;Found;2004;;
LaPaz Icefield 04478;L5;7,3;Found;2004;;
LaPaz Icefield 04479;LL5;5,5;Found;2004;;
LaPaz Icefield 04480;LL5;9,5;Found;2004;;
LaPaz Icefield 04481;L6;12,6;Found;2004;;
LaPaz Icefield 04482;L5;15,6;Found;2004;;
LaPaz Icefield 04483;LL5;18,3;Found;2004;;
LaPaz Icefield 04484;L5;11,8;Found;2004;;
LaPaz Icefield 04485;L5;15,1;Found;2004;;
LaPaz Icefield 04486;L5;9,7;Found;2004;;
LaPaz Icefield 04487;L5;12,8;Found;2004;;
LaPaz Icefield 04488;L4;9,8;Found;2004;;
LaPaz Icefield 04489;L6;2,7;Found;2004;;
LaPaz Icefield 04490;L5;3,7;Found;2004;;
LaPaz Icefield 04491;L5;4;Found;2004;;
LaPaz Icefield 04492;L6;6,8;Found;2004;;
LaPaz Icefield 04493;L5;2,9;Found;2004;;
LaPaz Icefield 04494;L5;5;Found;2004;;
LaPaz Icefield 04495;H5;3,4;Found;2004;;
LaPaz Icefield 04496;H6;5,7;Found;2004;;
LaPaz Icefield 04497;LL5;7,6;Found;2004;;
LaPaz Icefield 04498;H6;12,5;Found;2004;;
LaPaz Icefield 04499;H6;2,8;Found;2004;;
LaPaz Icefield 04500;H6;2,1;Found;2004;;
LaPaz Icefield 04501;H6;1,7;Found;2004;;
LaPaz Icefield 04502;L6;1,6;Found;2004;;
LaPaz Icefield 04503;L5;4;Found;2004;;
LaPaz Icefield 04504;H5;3,7;Found;2004;;
LaPaz Icefield 04505;H6;2,5;Found;2004;;
LaPaz Icefield 04506;LL6;2;Found;2004;;
LaPaz Icefield 04507;H6;2,8;Found;2004;;
LaPaz Icefield 04508;H6;2,4;Found;2004;;
LaPaz Icefield 04509;H6;2;Found;2004;;
LaPaz Icefield 04510;H6;31,1;Found;2004;;
LaPaz Icefield 04511;H5;17,1;Found;2004;;
LaPaz Icefield 04512;L6;19,5;Found;2004;;
LaPaz Icefield 04513;L5;17,5;Found;2004;;
LaPaz Icefield 04514;CM2;14,8;Found;2004;;
LaPaz Icefield 04515;L5;7,2;Found;2004;;
LaPaz Icefield 04516;CR2;26,3;Found;2004;;
LaPaz Icefield 04517;H5;7,8;Found;2004;;
LaPaz Icefield 04518;L5;19,7;Found;2004;;
LaPaz Icefield 04519;L5;26,3;Found;2004;;
LaPaz Icefield 04520;H6;1,7;Found;2004;;
LaPaz Icefield 04521;H5;7,1;Found;2004;;
LaPaz Icefield 04522;LL6;7,2;Found;2004;;
LaPaz Icefield 04523;H6;14,2;Found;2004;;
LaPaz Icefield 04524;L6;2,3;Found;2004;;
LaPaz Icefield 04525;L5;6,8;Found;2004;;
LaPaz Icefield 04526;LL5;2,4;Found;2004;;
LaPaz Icefield 04527;CM2;2;Found;2004;;
LaPaz Icefield 04528;H5;15,6;Found;2004;;
LaPaz Icefield 04529;L5;3,1;Found;2004;;
LaPaz Icefield 04531;Chondrite-fusion crust;0,01;Found;2004;;
LaPaz Icefield 04532;H6;0,11;Found;2004;;
LaPaz Icefield 04533;H5;0,53;Found;2004;;
LaPaz Icefield 04534;L5;0,08;Found;2004;;
LaPaz Icefield 04535;H5;0,63;Found;2004;;
LaPaz Icefield 04536;H5;1,16;Found;2004;;
LaPaz Icefield 04537;H5;0,61;Found;2004;;
LaPaz Icefield 04538;L5;0,42;Found;2004;;
LaPaz Icefield 04539;LL5;0,59;Found;2004;;
LaPaz Icefield 04540;L5;180,2;Found;2004;;
LaPaz Icefield 04541;L5;63;Found;2004;;
LaPaz Icefield 04542;L5;94;Found;2004;;
LaPaz Icefield 04543;L5;35,3;Found;2004;;
LaPaz Icefield 04544;H5;50,5;Found;2004;;
LaPaz Icefield 04545;L5;71,5;Found;2004;;
LaPaz Icefield 04546;LL6;48,6;Found;2004;;
LaPaz Icefield 04547;L6;93,9;Found;2004;;
LaPaz Icefield 04548;LL6;99,5;Found;2004;;
LaPaz Icefield 04549;H5;96,9;Found;2004;;
LaPaz Icefield 04550;L5;23;Found;2004;;
LaPaz Icefield 04551;L6;15,6;Found;2004;;
LaPaz Icefield 04552;CM2;11,4;Found;2004;;
LaPaz Icefield 04553;L6;7,6;Found;2004;;
LaPaz Icefield 04554;L5;14,2;Found;2004;;
LaPaz Icefield 04555;LL5;23,7;Found;2004;;
LaPaz Icefield 04556;H4;43,7;Found;2004;;
LaPaz Icefield 04557;LL5;25,3;Found;2004;;
LaPaz Icefield 04558;H6;7,4;Found;2004;;
LaPaz Icefield 04559;L6;17;Found;2004;;
LaPaz Icefield 04560;L5;38,7;Found;2004;;
LaPaz Icefield 04561;L5;6,7;Found;2004;;
LaPaz Icefield 04562;H6;5,5;Found;2004;;
LaPaz Icefield 04563;L4;6,8;Found;2004;;
LaPaz Icefield 04564;L6;4,1;Found;2004;;
LaPaz Icefield 04565;CM2;7,1;Found;2004;;
LaPaz Icefield 04566;LL6;9,9;Found;2004;;
LaPaz Icefield 04567;L5;3,1;Found;2004;;
LaPaz Icefield 04568;LL6;3,1;Found;2004;;
LaPaz Icefield 04569;LL5;1,9;Found;2004;;
LaPaz Icefield 04570;L5;4;Found;2004;;
LaPaz Icefield 04571;LL5;6;Found;2004;;
LaPaz Icefield 04572;CK5;6,6;Found;2004;;
LaPaz Icefield 04573;LL6;4;Found;2004;;
LaPaz Icefield 04574;L6;10,1;Found;2004;;
LaPaz Icefield 04575;L5;8,2;Found;2004;;
LaPaz Icefield 04576;L6;1,8;Found;2004;;
LaPaz Icefield 04577;LL5;4,9;Found;2004;;
LaPaz Icefield 04578;L5;4,4;Found;2004;;
LaPaz Icefield 04579;LL6;5,7;Found;2004;;
LaPaz Icefield 04580;H6;21,9;Found;2004;;
LaPaz Icefield 04581;LL5;16;Found;2004;;
LaPaz Icefield 04582;LL6;86,9;Found;2004;;
LaPaz Icefield 04583;LL6;81,8;Found;2004;;
LaPaz Icefield 04584;LL5;33,3;Found;2004;;
LaPaz Icefield 04585;L5;26,7;Found;2004;;
LaPaz Icefield 04586;LL5;30,2;Found;2004;;
LaPaz Icefield 04587;L5;26,1;Found;2004;;
LaPaz Icefield 04588;CM2;11;Found;2004;;
LaPaz Icefield 04589;LL6;10,3;Found;2004;;
LaPaz Icefield 04590;L5;19,9;Found;2004;;
LaPaz Icefield 04591;L5;5,4;Found;2004;;
LaPaz Icefield 04592;CR2;13,1;Found;2004;;
LaPaz Icefield 04593;L5;16,6;Found;2004;;
LaPaz Icefield 04594;H6;7,5;Found;2004;;
LaPaz Icefield 04595;H6;3,3;Found;2004;;
LaPaz Icefield 04596;LL5;2;Found;2004;;
LaPaz Icefield 04597;H6;13,6;Found;2004;;
LaPaz Icefield 04598;LL5;24;Found;2004;;
LaPaz Icefield 04599;L5;41,3;Found;2004;;
LaPaz Icefield 04600;LL6;21;Found;2004;;
LaPaz Icefield 04601;L6;48,8;Found;2004;;
LaPaz Icefield 04602;L5;20,1;Found;2004;;
LaPaz Icefield 04603;L5;20,4;Found;2004;;
LaPaz Icefield 04604;LL5;30,1;Found;2004;;
LaPaz Icefield 04605;L5;63;Found;2004;;
LaPaz Icefield 04606;L6;21;Found;2004;;
LaPaz Icefield 04607;L6;33;Found;2004;;
LaPaz Icefield 04608;L5;15,5;Found;2004;;
LaPaz Icefield 04609;LL6;27,4;Found;2004;;
LaPaz Icefield 04610;LL5;18,8;Found;2004;;
LaPaz Icefield 04611;LL5;37,2;Found;2004;;
LaPaz Icefield 04612;L3;22,4;Found;2004;;
LaPaz Icefield 04613;L6;17,8;Found;2004;;
LaPaz Icefield 04614;H-imp melt;5,7;Found;2004;;
LaPaz Icefield 04615;L5;9,4;Found;2004;;
LaPaz Icefield 04616;L5;19,3;Found;2004;;
LaPaz Icefield 04617;LL6;22,8;Found;2004;;
LaPaz Icefield 04618;L5;10;Found;2004;;
LaPaz Icefield 04619;LL5;16,3;Found;2004;;
LaPaz Icefield 04620;L5;6,1;Found;2004;;
LaPaz Icefield 04621;L5;8;Found;2004;;
LaPaz Icefield 04622;L6;7,4;Found;2004;;
LaPaz Icefield 04623;LL5;5;Found;2004;;
LaPaz Icefield 04624;L5;5,9;Found;2004;;
LaPaz Icefield 04625;L5;6,1;Found;2004;;
LaPaz Icefield 04626;L6;6,3;Found;2004;;
LaPaz Icefield 04627;LL5;4,7;Found;2004;;
LaPaz Icefield 04628;L6;3,1;Found;2004;;
LaPaz Icefield 04629;L5;2,8;Found;2004;;
LaPaz Icefield 04630;L6;4;Found;2004;;
LaPaz Icefield 04631;L6;5,5;Found;2004;;
LaPaz Icefield 04632;L6;8,5;Found;2004;;
LaPaz Icefield 04633;L6;1,9;Found;2004;;
LaPaz Icefield 04634;L5;3,2;Found;2004;;
LaPaz Icefield 04635;L5;6,8;Found;2004;;
LaPaz Icefield 04636;L6;4,1;Found;2004;;
LaPaz Icefield 04637;L6;5,2;Found;2004;;
LaPaz Icefield 04638;L6;3,5;Found;2004;;
LaPaz Icefield 04639;L6;3,8;Found;2004;;
LaPaz Icefield 04640;L5;0,86;Found;2004;;
LaPaz Icefield 04641;L5;0,75;Found;2004;;
LaPaz Icefield 04642;H-imp melt;1,2;Found;2004;;
LaPaz Icefield 04643;L5;0,67;Found;2004;;
LaPaz Icefield 04644;Chondrite-fusion crust;0,63;Found;2004;;
LaPaz Icefield 04645;LL5;0,35;Found;2004;;
LaPaz Icefield 04646;H6;0,63;Found;2004;;
LaPaz Icefield 04647;L5;0,44;Found;2004;;
LaPaz Icefield 04648;H6;1,45;Found;2004;;
LaPaz Icefield 04649;L5;0,26;Found;2004;;
LaPaz Icefield 04650;L5;49,6;Found;2004;;
LaPaz Icefield 04651;L5;43,9;Found;2004;;
LaPaz Icefield 04652;L5;27,7;Found;2004;;
LaPaz Icefield 04653;L5;47,2;Found;2004;;
LaPaz Icefield 04654;L5;56,8;Found;2004;;
LaPaz Icefield 04655;LL5;29;Found;2004;;
LaPaz Icefield 04656;L5;35,3;Found;2004;;
LaPaz Icefield 04657;LL6;34,7;Found;2004;;
LaPaz Icefield 04658;L5;25,6;Found;2004;;
LaPaz Icefield 04659;L5;29,8;Found;2004;;
LaPaz Icefield 04660;H6;22,7;Found;2004;;
LaPaz Icefield 04661;L6;43,9;Found;2004;;
LaPaz Icefield 04662;L6;13,4;Found;2004;;
LaPaz Icefield 04663;LL5;11,6;Found;2004;;
LaPaz Icefield 04664;L6;15,8;Found;2004;;
LaPaz Icefield 04665;L6;8,9;Found;2004;;
LaPaz Icefield 04666;L6;12,7;Found;2004;;
LaPaz Icefield 04667;L6;9,8;Found;2004;;
LaPaz Icefield 04668;L6;10,3;Found;2004;;
LaPaz Icefield 04669;L6;3,9;Found;2004;;
LaPaz Icefield 04670;L6;8,1;Found;2004;;
LaPaz Icefield 04671;LL5;5,4;Found;2004;;
LaPaz Icefield 04672;H5;3,7;Found;2004;;
LaPaz Icefield 04673;L5;8,6;Found;2004;;
LaPaz Icefield 04674;L6;6,2;Found;2004;;
LaPaz Icefield 04675;CM2;6,6;Found;2004;;
LaPaz Icefield 04676;L5;9,3;Found;2004;;
LaPaz Icefield 04677;L5;13,5;Found;2004;;
LaPaz Icefield 04678;L6;21,3;Found;2004;;
LaPaz Icefield 04679;LL6;8,8;Found;2004;;
LaPaz Icefield 04680;CM2;14;Found;2004;;
LaPaz Icefield 04681;LL4;34,2;Found;2004;;
LaPaz Icefield 04682;L5;41,4;Found;2004;;
LaPaz Icefield 04683;H5;32,4;Found;2004;;
LaPaz Icefield 04684;LL6;22,3;Found;2004;;
LaPaz Icefield 04685;L4;17,5;Found;2004;;
LaPaz Icefield 04686;L6;26,3;Found;2004;;
LaPaz Icefield 04687;H6;11,3;Found;2004;;
LaPaz Icefield 04688;H6;19,6;Found;2004;;
LaPaz Icefield 04689;H5;11,2;Found;2004;;
LaPaz Icefield 04690;L6;10,2;Found;2004;;
LaPaz Icefield 04691;L5;11,7;Found;2004;;
LaPaz Icefield 04692;L6;12,6;Found;2004;;
LaPaz Icefield 04693;L5;11,3;Found;2004;;
LaPaz Icefield 04694;L5;7,5;Found;2004;;
LaPaz Icefield 04695;L5;7,4;Found;2004;;
LaPaz Icefield 04696;LL5;7,4;Found;2004;;
LaPaz Icefield 04697;L5;2,8;Found;2004;;
LaPaz Icefield 04698;L5;5,4;Found;2004;;
LaPaz Icefield 04699;L5;6,9;Found;2004;;
LaPaz Icefield 04700;L5;7,1;Found;2004;;
LaPaz Icefield 04701;L5;7,6;Found;2004;;
LaPaz Icefield 04702;LL5;4,6;Found;2004;;
LaPaz Icefield 04703;H5;6,1;Found;2004;;
LaPaz Icefield 04704;H6;4,1;Found;2004;;
LaPaz Icefield 04705;H6;1,9;Found;2004;;
LaPaz Icefield 04706;L5;2,7;Found;2004;;
LaPaz Icefield 04707;L6;1,9;Found;2004;;
LaPaz Icefield 04708;L5;1,1;Found;2004;;
LaPaz Icefield 04709;L6;0,7;Found;2004;;
LaPaz Icefield 04710;L5;154,6;Found;2004;;
LaPaz Icefield 04711;L5;54,4;Found;2004;;
LaPaz Icefield 04712;L5;128,3;Found;2004;;
LaPaz Icefield 04713;L5;92,8;Found;2004;;
LaPaz Icefield 04714;LL6;61,7;Found;2004;;
LaPaz Icefield 04715;L6;93,4;Found;2004;;
LaPaz Icefield 04716;LL6;66,6;Found;2004;;
LaPaz Icefield 04717;L5;100,8;Found;2004;;
LaPaz Icefield 04718;L5;50,3;Found;2004;;
LaPaz Icefield 04719;LL6;61,9;Found;2004;;
LaPaz Icefield 04720;CR2;58,8;Found;2004;;
LaPaz Icefield 04721;CR2;35;Found;2004;;
LaPaz Icefield 04722;L5;36,5;Found;2004;;
LaPaz Icefield 04723;L5;36,9;Found;2004;;
LaPaz Icefield 04724;H5;33,7;Found;2004;;
LaPaz Icefield 04725;L5;33;Found;2004;;
LaPaz Icefield 04726;L5;47,2;Found;2004;;
LaPaz Icefield 04727;L5;29,3;Found;2004;;
LaPaz Icefield 04728;L5;45,1;Found;2004;;
LaPaz Icefield 04729;L5;43,3;Found;2004;;
LaPaz Icefield 04730;LL5;26,5;Found;2004;;
LaPaz Icefield 04731;L6;14,5;Found;2004;;
LaPaz Icefield 04732;L5;25,8;Found;2004;;
LaPaz Icefield 04733;LL5;20,1;Found;2004;;
LaPaz Icefield 04734;L6;26,7;Found;2004;;
LaPaz Icefield 04735;L5;22,1;Found;2004;;
LaPaz Icefield 04736;H6;15,1;Found;2004;;
LaPaz Icefield 04737;L5;14,3;Found;2004;;
LaPaz Icefield 04738;LL5;20,4;Found;2004;;
LaPaz Icefield 04739;H5;6,6;Found;2004;;
LaPaz Icefield 04740;LL5;9,8;Found;2004;;
LaPaz Icefield 04741;H5;3,2;Found;2004;;
LaPaz Icefield 04742;L5;11,6;Found;2004;;
LaPaz Icefield 04743;L6;3;Found;2004;;
LaPaz Icefield 04744;LL6;10,8;Found;2004;;
LaPaz Icefield 04745;H-imp melt;3,2;Found;2004;;
LaPaz Icefield 04746;L5;7,7;Found;2004;;
LaPaz Icefield 04747;LL6;11,9;Found;2004;;
LaPaz Icefield 04748;L6;7,5;Found;2004;;
LaPaz Icefield 04749;L4;5,9;Found;2004;;
LaPaz Icefield 04750;L5;5,9;Found;2004;;
LaPaz Icefield 04751;H-imp melt;2,8;Found;2004;;
LaPaz Icefield 04752;L5;1,4;Found;2004;;
LaPaz Icefield 04753;L5;5,2;Found;2004;;
LaPaz Icefield 04754;CM2;7,2;Found;2004;;
LaPaz Icefield 04755;L6;4,3;Found;2004;;
LaPaz Icefield 04756;LL5;6,7;Found;2004;;
LaPaz Icefield 04757;Chondrite-ung;12,8;Found;2004;;
LaPaz Icefield 04758;L6;7,5;Found;2004;;
LaPaz Icefield 04759;H4;6,3;Found;2004;;
LaPaz Icefield 04760;CM2;1,1;Found;2004;;
LaPaz Icefield 04761;L5;2,7;Found;2004;;
LaPaz Icefield 04762;L6;3,4;Found;2004;;
LaPaz Icefield 04763;H6;2,5;Found;2004;;
LaPaz Icefield 04764;L6;2,7;Found;2004;;
LaPaz Icefield 04765;L6;2,7;Found;2004;;
LaPaz Icefield 04766;L6;1,1;Found;2004;;
LaPaz Icefield 04767;L6;6,5;Found;2004;;
LaPaz Icefield 04768;L5;2;Found;2004;;
LaPaz Icefield 04769;LL5;3,4;Found;2004;;
LaPaz Icefield 04770;H5;1,1;Found;2004;;
LaPaz Icefield 04771;CM2;0,6;Found;2004;;
LaPaz Icefield 04772;L5;1,6;Found;2004;;
LaPaz Icefield 04773;Chondrite-ung;8,3;Found;2004;;
LaPaz Icefield 04774;L5;5,4;Found;2004;;
LaPaz Icefield 04775;L6;4,1;Found;2004;;
LaPaz Icefield 04776;L5;3,8;Found;2004;;
LaPaz Icefield 04777;L5;3,4;Found;2004;;
LaPaz Icefield 04778;L5;7,9;Found;2004;;
LaPaz Icefield 04779;Ureilite;1,8;Found;2004;;
LaPaz Icefield 04780;LL6;74,9;Found;2004;;
LaPaz Icefield 04781;LL6;43,2;Found;2004;;
LaPaz Icefield 04782;L5;69,2;Found;2004;;
LaPaz Icefield 04783;LL6;55;Found;2004;;
LaPaz Icefield 04784;L5;56,5;Found;2004;;
LaPaz Icefield 04785;LL6;132,5;Found;2004;;
LaPaz Icefield 04786;LL6;68,9;Found;2004;;
LaPaz Icefield 04787;L5;69,3;Found;2004;;
LaPaz Icefield 04788;L5;119,8;Found;2004;;
LaPaz Icefield 04789;L5;83,1;Found;2004;;
LaPaz Icefield 04790;LL5;66;Found;2004;;
LaPaz Icefield 04791;LL5;50,8;Found;2004;;
LaPaz Icefield 04792;L5;39,7;Found;2004;;
LaPaz Icefield 04793;LL5;34,6;Found;2004;;
LaPaz Icefield 04794;L5;37,7;Found;2004;;
LaPaz Icefield 04795;LL5;56;Found;2004;;
LaPaz Icefield 04796;CM2;15,7;Found;2004;;
LaPaz Icefield 04797;LL6;49,8;Found;2004;;
LaPaz Icefield 04798;LL5;69,6;Found;2004;;
LaPaz Icefield 04799;L6;14;Found;2004;;
LaPaz Icefield 04800;L5;32,4;Found;2004;;
LaPaz Icefield 04801;L5;18,5;Found;2004;;
LaPaz Icefield 04802;L5;23,1;Found;2004;;
LaPaz Icefield 04803;L5;27,9;Found;2004;;
LaPaz Icefield 04804;L5;19,5;Found;2004;;
LaPaz Icefield 04805;L5;14,6;Found;2004;;
LaPaz Icefield 04806;L5;14,5;Found;2004;;
LaPaz Icefield 04807;CM2;11,6;Found;2004;;
LaPaz Icefield 04808;H5;20,1;Found;2004;;
LaPaz Icefield 04809;CM2;15,8;Found;2004;;
LaPaz Icefield 04810;L6;15,2;Found;2004;;
LaPaz Icefield 04811;L6;8,7;Found;2004;;
LaPaz Icefield 04812;LL6;20,6;Found;2004;;
LaPaz Icefield 04813;LL6;9,9;Found;2004;;
LaPaz Icefield 04814;LL6;8,4;Found;2004;;
LaPaz Icefield 04815;L6;12,1;Found;2004;;
LaPaz Icefield 04816;L6;15,1;Found;2004;;
LaPaz Icefield 04817;H5;14,7;Found;2004;;
